Frequency (MHz),Phase Difference (degrees)
1.25112,-130.92076237104055
1.25124,-130.89777912040714
1.25136,-130.8829833449076
1.25148,-130.8645718883386
1.2516,-130.83024498687487
1.25172,-130.82768652338152
1.25184,-130.78917288887928
1.25196,-130.78492764705166
1.25208,-130.77690525562403
1.2522,-130.7336910079337
1.25232,-130.69542164529005
1.25244,-130.67501351294004
1.2525600000000001,-130.66214996854862
1.25268,-130.6377429109493
1.2528,-130.62053896336963
1.25292,-130.57738956619178
1.25304,-130.53760355004007
1.25316,-130.51632851346184
1.25328,-130.48434789515548
1.2534,-130.46624458813605
1.25352,-130.4648545828866
1.25364,-130.4118307648171
1.25376,-130.3644341589322
1.25388,-130.40588679433887
1.254,-130.35834946911905
1.2541200000000001,-130.32716546951727
1.25424,-130.44331191919701
1.2543600000000001,-130.28879565603486
1.25448,-130.23423551123878
1.2546000000000002,-130.19405069736348
1.25472,-130.1840162488133
1.2548400000000002,-130.14938412902885
1.25496,-130.13119690075123
1.2550800000000002,-130.08919344643238
1.2552,-130.0539382945395
1.2553200000000002,-130.04809818166564
1.2554400000000001,-130.0264445118043
1.2555600000000002,-129.98176048058252
1.2556800000000001,-129.94077897654037
1.2558,-129.91820908619968
1.2559200000000001,-129.88063395252655
1.25604,-129.84810840881244
1.2561600000000002,-129.814838959765
1.25628,-129.7931543865414
1.2564000000000002,-129.76282395044672
1.25652,-129.70694411053893
1.2566400000000002,-129.6814631696821
1.25676,-129.65433515256706
1.2568800000000002,-129.6226488784703
1.257,-129.59043635154782
1.25712,-129.539997018052
1.25724,-129.48760545182785
1.25736,-129.45591652140283
1.25748,-129.41882442005243
1.2576,-129.39533781259652
1.25772,-129.33515726747711
1.25784,-129.33114680498704
1.25796,-129.28467067613585
1.25808,-129.24738672438676
1.2582,-129.20436235038974
1.25832,-129.14888200821795
1.25844,-129.1243195345392
1.2585600000000001,-129.10395102752253
1.25868,-129.06001035535414
1.2588,-129.0446964804029
1.25892,-128.99709631001807
1.25904,-128.96877433448725
1.25916,-128.90235489388408
1.25928,-128.85438862545163
1.2594,-128.80974833682143
1.25952,-128.78771927406854
1.25964,-128.75430058481243
1.25976,-128.70193598926448
1.25988,-128.66085617343097
1.26,-128.60653726418744
1.2601200000000001,-128.56589812863584
1.26024,-128.51997504381325
1.2603600000000001,-128.4805553250179
1.26048,-128.44431080972427
1.2606000000000002,-128.38722083380858
1.26072,-128.35683278742553
1.2608400000000002,-128.28787913149063
1.26096,-128.25570634350794
1.2610800000000002,-128.21153519751311
1.2612,-128.17625588258528
1.2613200000000002,-128.1297074739212
1.2614400000000001,-128.09631691465393
1.2615600000000002,-128.03534609455846
1.2616800000000001,-127.99246002629057
1.2618,-127.94787963250477
1.2619200000000002,-127.88778045697066
1.26204,-127.86314068085575
1.2621600000000002,-127.80723364306604
1.26228,-127.74971511253325
1.2624000000000002,-127.71493387603932
1.26252,-127.6410299115354
1.2626400000000002,-127.60891827955439
1.2627599999999999,-127.54994106709228
1.26288,-127.50576037098368
1.263,-127.45577794106072
1.26312,-127.39895606763051
1.26324,-127.34920983501956
1.26336,-127.30798753550589
1.26348,-127.25136395706622
1.2636,-127.18834586600198
1.26372,-127.13476273246584
1.26384,-127.08531092593373
1.26396,-127.0270520531201
1.26408,-126.98352527600309
1.2642,-126.93419770151556
1.26432,-126.8661392936551
1.26444,-126.80762609175422
1.2645600000000001,-126.77554151316446
1.26468,-126.70708418089451
1.2648,-126.66159828942571
1.26492,-126.60559055730275
1.26504,-126.56361357441337
1.26516,-126.51302296939977
1.26528,-126.44060219443448
1.2654,-126.39448680217284
1.26552,-126.33242570685444
1.26564,-126.2779687873593
1.26576,-126.22281290815027
1.2658800000000001,-126.16625590289514
1.266,-126.09716003502791
1.2661200000000001,-126.04973583489074
1.26624,-125.95557677859097
1.2663600000000002,-125.93065853316733
1.26648,-125.86294205005248
1.2666000000000002,-125.80616200344714
1.26672,-125.74398259885999
1.2668400000000002,-125.69693316265993
1.26696,-125.62920520610804
1.2670800000000002,-125.5602035600622
1.2672,-125.51646093537354
1.2673200000000002,-125.45133224671596
1.2674400000000001,-125.37674932079119
1.2675600000000002,-125.31832335084842
1.2676800000000001,-125.26066791023533
1.2678,-125.20886057559538
1.2679200000000002,-125.13241760092951
1.26804,-125.06648616802359
1.2681600000000002,-125.00241884915164
1.26828,-124.93743714384092
1.2684000000000002,-124.87257315855256
1.26852,-124.80978646040856
1.26864,-124.74480350906549
1.2687599999999999,-124.68503865726913
1.26888,-124.62430211163922
1.269,-124.5469220382291
1.26912,-124.46976823189843
1.26924,-124.43204356195191
1.26936,-124.35081770284282
1.26948,-124.28875775082757
1.2696,-124.213443423945
1.26972,-124.15233527539095
1.26984,-124.0762587957785
1.26996,-124.01254177215195
1.27008,-123.944244739304
1.2702,-123.86720601776506
1.2703200000000001,-123.81280110813694
1.27044,-123.73667443321548
1.2705600000000001,-123.67361836640623
1.27068,-123.6062948656869
1.2708,-123.53326157748748
1.27092,-123.47265959145903
1.27104,-123.39958702386409
1.27116,-123.3254567512416
1.27128,-123.26848584297977
1.2714,-123.17017342323808
1.27152,-123.10535595629219
1.27164,-123.03133489740023
1.27176,-122.9679532139048
1.2718800000000001,-122.87725319263738
1.272,-122.81488539952394
1.2721200000000001,-122.72833190631485
1.27224,-122.65601343284489
1.2723600000000002,-122.59865291269263
1.27248,-122.52346066559738
1.2726000000000002,-122.44675569337068
1.27272,-122.36333028085798
1.2728400000000002,-122.31293091181821
1.27296,-122.23044298031941
1.2730800000000002,-122.1577373186162
1.2732,-122.07302579668675
1.2733200000000002,-121.9965853943583
1.2734400000000001,-121.92794942714929
1.2735600000000002,-121.84020946429162
1.2736800000000001,-121.76802359365229
1.2738,-121.67963936785253
1.2739200000000002,-121.59824645849325
1.27404,-121.54323128609359
1.2741600000000002,-121.45483482087957
1.27428,-121.3591731388361
1.2744000000000002,-121.29380453516478
1.2745199999999999,-121.22767541941097
1.27464,-121.13596194375411
1.27476,-121.05513975414553
1.27488,-120.97607999427586
1.275,-120.90305463842216
1.27512,-120.8236828233907
1.27524,-120.74379922399596
1.27536,-120.6588259436985
1.27548,-120.56351715464999
1.2756,-120.48167850314218
1.27572,-120.41670454195193
1.27584,-120.34029102511855
1.27596,-120.27008771880479
1.27608,-120.18592235130946
1.2762,-120.0859630106543
1.2763200000000001,-119.99994243123633
1.27644,-119.92390132978711
1.2765600000000001,-119.82153216821261
1.27668,-119.76775487769277
1.2768,-119.65387739935265
1.27692,-119.57474055228244
1.27704,-119.48619937117866
1.27716,-119.41103078063772
1.27728,-119.32337685519154
1.2774,-119.23341708230215
1.27752,-119.13237379002203
1.27764,-119.03662998798937
1.27776,-118.97186437645381
1.2778800000000001,-118.90004149757372
1.278,-118.79139660427772
1.2781200000000001,-118.6892641431429
1.27824,-118.62231142981642
1.2783600000000002,-118.54039380529503
1.27848,-118.44814238849641
1.2786000000000002,-118.36412573284956
1.27872,-118.27061641155133
1.2788400000000002,-118.16000734764677
1.27896,-118.08119636377897
1.2790800000000002,-118.00870225472677
1.2792000000000001,-117.89241569245974
1.2793200000000002,-117.82095405266605
1.2794400000000001,-117.73298703203761
1.2795600000000003,-117.64139089799355
1.2796800000000002,-117.54697530277099
1.2798,-117.4501606159844
1.2799200000000002,-117.33997290982407
1.28004,-117.26549499812839
1.2801600000000002,-117.17694846932255
1.2802799999999999,-117.0720478712997
1.2804,-116.95995112259142
1.2805199999999999,-116.9034624899624
1.28064,-116.7960589467913
1.28076,-116.70668455346902
1.28088,-116.62213344458846
1.281,-116.48981703261842
1.28112,-116.398411529593
1.28124,-116.31042808083673
1.28136,-116.2067174091749
1.28148,-116.12247204647987
1.2816,-116.08780657906082
1.28172,-115.95677820815612
1.28184,-115.89350858354565
1.28196,-115.78892181175857
1.28208,-115.50150212144325
1.2822,-115.74332761145745
1.2823200000000001,-115.4813764355277
1.28244,-115.36962702784321
1.2825600000000001,-115.26869148361173
1.28268,-115.17672800575612
1.2828,-115.07089317918494
1.28292,-114.93788908362444
1.28304,-114.87264720063774
1.28316,-114.75835043405432
1.28328,-114.65768990161683
1.2834,-114.58702408489474
1.28352,-114.48405387202612
1.2836400000000001,-114.38373043701894
1.28376,-114.28268113534438
1.2838800000000001,-114.17948354150509
1.284,-114.07377760918317
1.2841200000000002,-113.96887607588098
1.28424,-113.8797345504258
1.2843600000000002,-113.79111737960329
1.28448,-113.67534858648999
1.2846000000000002,-113.58852971736765
1.28472,-113.47475129663324
1.2848400000000002,-113.37381725313433
1.28496,-113.26498253296302
1.2850800000000002,-113.17279737087199
1.2852000000000001,-113.07351784566166
1.2853200000000002,-112.97282707250567
1.2854400000000001,-112.87218598118537
1.2855600000000003,-112.760000732229
1.2856800000000002,-112.66709941411202
1.2858,-112.56243262426271
1.2859200000000002,-112.45368320685081
1.28604,-112.34978565979853
1.2861600000000002,-112.24457996245754
1.2862799999999999,-112.13718603586368
1.2864,-112.04347198242738
1.2865199999999999,-111.93431470415085
1.28664,-111.82997395678522
1.28676,-111.73391883577546
1.28688,-111.60824591526013
1.287,-111.52053614503988
1.28712,-111.40325045354513
1.28724,-111.29438957033267
1.28736,-111.19212731296427
1.28748,-111.08857039733037
1.2876,-110.97272522051016
1.28772,-110.86636085960009
1.28784,-110.75785066217868
1.28796,-110.66527338679825
1.2880800000000001,-110.559657581376
1.2882,-110.45285252836837
1.2883200000000001,-110.34063592844056
1.28844,-110.23775721311964
1.2885600000000001,-110.12242173731818
1.28868,-110.0393486569715
1.2888,-109.93452103028609
1.28892,-109.80926323041353
1.28904,-109.6923289026137
1.28916,-109.59474889339235
1.28928,-109.48969226749006
1.2894,-109.3716097672887
1.28952,-109.2517891783978
1.2896400000000001,-109.14694610181529
1.28976,-109.03412713966183
1.2898800000000001,-108.93283658926234
1.29,-108.82555815801413
1.2901200000000002,-108.7094180960234
1.29024,-108.59768995760957
1.2903600000000002,-108.48473522935853
1.29048,-108.37616337958352
1.2906000000000002,-108.2694194638051
1.29072,-108.16171933431508
1.2908400000000002,-108.0677714551017
1.29096,-107.94769350309392
1.2910800000000002,-107.83800206757594
1.2912000000000001,-107.72487111482938
1.2913200000000002,-107.60926781157218
1.2914400000000001,-107.50698538089279
1.2915600000000003,-107.38748071489714
1.2916800000000002,-107.28333113976143
1.2918,-107.1700330138427
1.2919200000000002,-107.05457309519036
1.2920399999999999,-106.93610376601515
1.29216,-106.81641408933122
1.2922799999999999,-106.70331910055494
1.2924,-106.59178047278424
1.29252,-106.4849713295248
1.29264,-106.36844508337464
1.29276,-106.25080843414779
1.29288,-106.14893913495771
1.293,-106.02872578495369
1.29312,-105.93218090250554
1.29324,-105.79905776359513
1.29336,-105.69054880126333
1.29348,-105.58226843685306
1.2936,-105.47118271715371
1.29372,-105.35650834665809
1.29384,-105.24545220883599
1.29396,-105.12158609457211
1.2940800000000001,-105.02334938792966
1.2942,-104.89928991004064
1.2943200000000001,-104.77810761865466
1.29444,-104.67032087873638
1.2945600000000002,-104.56447929773287
1.29468,-104.4444862583016
1.2948,-104.33022267879875
1.29492,-104.22258493183186
1.29504,-104.10467784592834
1.29516,-103.99638446084357
1.29528,-103.87616497101206
1.2954,-103.76144536238307
1.29552,-103.64374294087335
1.2956400000000001,-103.52203506778066
1.29576,-103.40896318487721
1.2958800000000001,-103.29348047800215
1.296,-103.18529516135288
1.2961200000000002,-103.06510429303675
1.29624,-102.95264342750971
1.2963600000000002,-102.83585606380045
1.29648,-102.72192089898263
1.2966000000000002,-102.61307375255917
1.29672,-102.4967227789705
1.2968400000000002,-102.37787908226991
1.2969600000000001,-102.26441577166952
1.2970800000000002,-102.155368780324
1.2972000000000001,-102.0383849059531
1.2973200000000003,-101.92369059190183
1.2974400000000001,-101.80166203085923
1.2975600000000003,-101.68219255293886
1.2976800000000002,-101.57206896680084
1.2978,-101.45386762826638
1.29792,-101.33742905980326
1.2980399999999999,-101.22348159814445
1.29816,-101.10426311133618
1.2982799999999999,-100.98475651113526
1.2984,-100.86957979233061
1.29852,-100.75288641690848
1.29864,-100.6362556045588
1.29876,-100.52224915461571
1.29888,-100.40950200873517
1.299,-100.29117634839146
1.29912,-100.17609665036713
1.29924,-100.0584411363861
1.29936,-99.94902991969448
1.29948,-99.82993275434487
1.2996,-99.71337069557066
1.29972,-99.60155229856584
1.29984,-99.49235663083948
1.29996,-99.37439427393282
1.3000800000000001,-99.24072532454328
1.3002,-99.12639904735502
1.3003200000000001,-99.00965904037685
1.30044,-98.89560112857251
1.3005600000000002,-98.77634242428044
1.30068,-98.6639569298544
1.3008,-98.54818485504582
1.30092,-98.43347609741483
1.30104,-98.31294706471832
1.30116,-98.19805510077637
1.30128,-98.08555848603442
1.3014000000000001,-97.97682545892769
1.30152,-97.86502169411372
1.3016400000000001,-97.74874018600292
1.30176,-97.61649147130915
1.3018800000000001,-97.49933639536128
1.302,-97.38010126070922
1.3021200000000002,-97.26223496358008
1.30224,-97.14499470577833
1.3023600000000002,-97.02650356817662
1.30248,-96.91840206495155
1.3026000000000002,-96.83040880911031
1.30272,-96.70718044324991
1.3028400000000002,-96.58283469552433
1.3029600000000001,-96.47159629334818
1.3030800000000002,-96.35056581388419
1.3032000000000001,-96.22156508954573
1.3033200000000003,-96.12166879548857
1.3034400000000002,-96.00483682534797
1.3035600000000003,-95.89747820291437
1.3036800000000002,-95.77394531689175
1.3037999999999998,-95.66384507861359
1.30392,-95.54808630641679
1.3040399999999999,-95.44177498683607
1.30416,-95.32539527543302
1.3042799999999999,-95.20185939915459
1.3044,-95.07963763170395
1.30452,-94.97586876438614
1.30464,-94.85114765543155
1.30476,-94.7300458480715
1.30488,-94.61751610137371
1.305,-94.50734263656298
1.30512,-94.3894728028512
1.30524,-94.27531223103355
1.30536,-94.16646603011294
1.30548,-94.05416036382744
1.3056,-93.94633196730173
1.30572,-93.83145121147845
1.3058400000000001,-93.71264780571441
1.30596,-93.60219621710074
1.3060800000000001,-93.48723896892263
1.3062,-93.38170243057846
1.3063200000000001,-93.26557583219342
1.30644,-93.15115747916772
1.3065600000000002,-93.04548151516423
1.30668,-92.92731512284163
1.3068,-92.82208214455115
1.30692,-92.7061013026194
1.30704,-92.5896498337524
1.30716,-92.48391641064414
1.30728,-92.37199847206581
1.3074000000000001,-92.25542304813187
1.30752,-92.14694215700216
1.3076400000000001,-92.03450283859829
1.30776,-91.92447772902659
1.3078800000000002,-91.80774503939578
1.308,-91.69659107999581
1.3081200000000002,-91.58887447268486
1.30824,-91.47425284167628
1.3083600000000002,-91.36676318839773
1.30848,-91.25995708422096
1.3086000000000002,-91.14711850487834
1.30872,-91.0310336262436
1.3088400000000002,-90.91484641710439
1.3089600000000001,-90.80763217382345
1.3090800000000002,-90.6901381985517
1.3092000000000001,-90.58548275819724
1.3093200000000003,-90.47034772030207
1.3094400000000002,-90.36150667803427
1.3095600000000003,-90.24817134989492
1.30968,-90.14469443875346
1.3097999999999999,-90.04059960675649
1.30992,-89.92344019578343
1.3100399999999999,-89.81690798745038
1.31016,-89.70879351224617
1.31028,-89.59650329779431
1.3104,-89.50018133244114
1.31052,-89.3835806874436
1.31064,-89.27851380918884
1.31076,-89.18002637514832
1.31088,-89.07136144125384
1.311,-88.95986472418134
1.31112,-88.85211716850424
1.31124,-88.7451959837628
1.31136,-88.6343596952991
1.31148,-88.52527790813186
1.3116,-88.41778925709006
1.31172,-88.30817099258134
1.3118400000000001,-88.20340506242181
1.31196,-88.09725403344815
1.3120800000000001,-87.98284945561122
1.3122,-87.88364155985377
1.3123200000000002,-87.78055690681131
1.31244,-87.67432814755256
1.3125600000000002,-87.56586688425446
1.31268,-87.46125023370809
1.3128,-87.35931901281334
1.31292,-87.25829088526011
1.31304,-87.15611610018954
1.31316,-87.0536212428365
1.31328,-86.94669039042233
1.3134000000000001,-86.84435058885335
1.31352,-86.74247420710007
1.3136400000000001,-86.63703953412337
1.31376,-86.54023585103704
1.3138800000000002,-86.43269771090792
1.314,-86.33483315931554
1.3141200000000002,-86.22508786615094
1.31424,-86.1256455223007
1.3143600000000002,-86.02376083845922
1.31448,-85.92375505469742
1.3146000000000002,-85.82405293475374
1.31472,-85.71816083536046
1.3148400000000002,-85.62143926109584
1.3149600000000001,-85.51406740181245
1.3150800000000002,-85.41852726637029
1.3152000000000001,-85.32415782866711
1.3153200000000003,-85.21545336283302
1.3154400000000002,-85.11592764942266
1.31556,-85.01897940717188
1.31568,-84.91194218295894
1.3157999999999999,-84.8148000096596
1.31592,-84.7103965072462
1.3160399999999999,-84.61450038573497
1.31616,-84.51400296559972
1.31628,-84.41623782926084
1.3164,-84.31951901266434
1.31652,-84.21708827238933
1.31664,-84.11957957615051
1.31676,-84.02087484982721
1.31688,-83.92534283567542
1.317,-83.825408924355
1.31712,-83.72918663449524
1.31724,-83.63207108360616
1.31736,-83.53263205142737
1.31748,-83.4396355536472
1.3176,-83.33572338221798
1.31772,-83.23812516803301
1.3178400000000001,-83.13608955515949
1.31796,-83.05452629754072
1.3180800000000001,-82.96816429164758
1.3182,-82.87314436284079
1.3183200000000002,-82.77259210091476
1.31844,-82.67614492749667
1.3185600000000002,-82.57911050699585
1.31868,-82.48913966746511
1.3188,-82.39295772034689
1.31892,-82.29837349837709
1.31904,-82.20753031354351
1.31916,-82.11477613330669
1.31928,-82.01805497757448
1.3194000000000001,-81.929543612404
1.31952,-81.83502547664094
1.3196400000000001,-81.7407808301043
1.31976,-81.65106836458176
1.3198800000000002,-81.56690651105633
1.32,-81.47376025674295
1.3201200000000002,-81.38600185972307
1.32024,-81.30123870721302
1.3203600000000002,-81.2037996655147
1.32048,-81.1183694584512
1.3206000000000002,-81.03009870310635
1.3207200000000001,-80.93570206437471
1.3208400000000002,-80.84529777197092
1.3209600000000001,-80.76084183266084
1.3210800000000003,-80.66857362733167
1.3212000000000002,-80.57434573456807
1.3213200000000003,-80.49231005726408
1.32144,-80.40080672654399
1.32156,-80.31186276825348
1.32168,-80.22388771735007
1.3217999999999999,-80.12861878206702
1.32192,-80.0546373783872
1.3220399999999999,-79.96063099793962
1.32216,-79.87799006093024
1.32228,-79.78377439345574
1.3224,-79.6974814953195
1.32252,-79.61655169892724
1.32264,-79.52558114175805
1.32276,-79.44487104671272
1.32288,-79.34792807851015
1.323,-79.26235999128862
1.32312,-79.1798247155818
1.32324,-79.0972930682384
1.32336,-79.01182331340549
1.32348,-78.94568509710999
1.3236,-78.85885267838788
1.32372,-78.77471070734585
1.3238400000000001,-78.68261631555748
1.32396,-78.59556469382284
1.3240800000000001,-78.50696051008649
1.3242,-78.42838957244332
1.3243200000000002,-78.3527658144933
1.32444,-78.2733923766881
1.3245600000000002,-78.19124979572837
1.32468,-78.11726280274426
1.3248,-78.03805012705125
1.32492,-77.95610109173325
1.32504,-77.87770457169312
1.3251600000000001,-77.79577062861142
1.32528,-77.71350240628372
1.3254000000000001,-77.64759090706109
1.32552,-77.55917071631409
1.3256400000000002,-77.48923555849144
1.32576,-77.41076936514894
1.3258800000000002,-77.31289100872313
1.326,-77.24268365286392
1.3261200000000002,-77.16785031434846
1.32624,-77.088823709389
1.3263600000000002,-77.01601114038857
1.32648,-76.9421694708
1.3266000000000002,-76.86697633345663
1.3267200000000001,-76.78376494727249
1.3268400000000002,-76.71307451957308
1.3269600000000001,-76.63507942163022
1.3270800000000003,-76.57380206185833
1.3272,-76.49305345483413
1.32732,-76.41464925082364
1.32744,-76.3435161747487
1.32756,-76.27386806708162
1.32768,-76.20102422240463
1.3277999999999999,-76.12635999859968
1.32792,-76.0611341034724
1.3280399999999999,-75.97851919322846
1.32816,-75.9170637981059
1.32828,-75.83806989229399
1.3284,-75.76435641837081
1.32852,-75.70935366515238
1.32864,-75.62655306337815
1.32876,-75.5665709896955
1.32888,-75.49468928348877
1.329,-75.42201094715797
1.32912,-75.3464244488904
1.32924,-75.27787103437929
1.32936,-75.21462085749053
1.32948,-75.15781868556277
1.3296000000000001,-75.07484367377292
1.32972,-75.00279178633828
1.3298400000000001,-74.93446925924198
1.32996,-74.87964551020676
1.3300800000000002,-74.8140920632407
1.3302,-74.73979553968154
1.3303200000000002,-74.68686527631036
1.33044,-74.6301265520506
1.3305600000000002,-74.55849841197478
1.33068,-74.48816085311351
1.3308,-74.41524159826822
1.33092,-74.35369245253425
1.33104,-74.29233375709103
1.3311600000000001,-74.23704980538295
1.33128,-74.16607558006297
1.3314000000000001,-74.11390722227999
1.33152,-74.04650831677165
1.3316400000000002,-73.99360833405021
1.33176,-73.93292024408282
1.3318800000000002,-73.86740069100277
1.332,-73.79146962294014
1.3321200000000002,-73.73131479562304
1.33224,-73.67008331213603
1.3323600000000002,-73.62758835424687
1.33248,-73.56486456414234
1.3326000000000002,-73.5139239146341
1.3327200000000001,-73.46947998023406
1.3328400000000002,-73.40562549617705
1.3329600000000001,-73.33469735013229
1.3330800000000003,-73.2746934064668
1.3332,-73.22303413205447
1.33332,-73.15886062986173
1.33344,-73.112429035352
1.33356,-73.05957314150393
1.33368,-72.99502422593733
1.3337999999999999,-72.93063172172366
1.33392,-72.86599095409994
1.33404,-72.81763895454039
1.33416,-72.74687722114348
1.33428,-72.70888222046932
1.3344,-72.65610506227367
1.33452,-72.58133620237298
1.33464,-72.53637437109943
1.33476,-72.48689761460504
1.33488,-72.43429454763518
1.335,-72.37624441169503
1.33512,-72.34731609750204
1.33524,-72.2753701309855
1.33536,-72.23728084235599
1.33548,-72.19939608659901
1.3356000000000001,-72.15221490653519
1.33572,-72.08312510737497
1.3358400000000001,-72.04585217339229
1.33596,-71.99667305584632
1.3360800000000002,-71.9528114947065
1.3362,-71.90416155249862
1.3363200000000002,-71.84667586243783
1.33644,-71.79605015775203
1.3365600000000002,-71.7404588870852
1.33668,-71.71440116086069
1.3368,-71.65486994628206
1.33692,-71.60508839840897
1.33704,-71.5391565545311
1.3371600000000001,-71.49001989217109
1.33728,-71.4578631530697
1.3374000000000001,-71.41289822557862
1.33752,-71.36958819404391
1.3376400000000002,-71.33657586675798
1.33776,-71.2853626951363
1.3378800000000002,-71.2512154231557
1.338,-71.20255006445248
1.3381200000000002,-71.16366912600516
1.33824,-71.11289409201397
1.3383600000000002,-71.07841403752647
1.3384800000000001,-71.02637940627247
1.3386000000000002,-70.97421084509178
1.3387200000000001,-70.92804905371604
1.3388400000000003,-70.89948018225142
1.33896,-70.84092928464361
1.33908,-70.81215530953676
1.3392,-70.7772219447583
1.33932,-70.7285767795252
1.33944,-70.69243095623288
1.33956,-70.65229337185541
1.33968,-70.62257812139076
1.3397999999999999,-70.58256347661043
1.33992,-70.54676090839222
1.34004,-70.50556616457091
1.34016,-70.47296568986619
1.34028,-70.43918880763447
1.3404,-70.39964411164395
1.34052,-70.38860792371865
1.34064,-70.34093830102313
1.34076,-70.32223791292427
1.34088,-70.28393815553356
1.341,-70.24545742556683
1.34112,-70.18961114194806
1.34124,-70.16271254158518
1.34136,-70.14140083429757
1.34148,-70.09948166931673
1.3416000000000001,-70.07425072902481
1.34172,-70.04085400804999
1.3418400000000001,-70.0065917752772
1.34196,-69.99316730321803
1.3420800000000002,-69.94297890515085
1.3422,-69.92252753989715
1.3423200000000002,-69.88826465571387
1.34244,-69.86599181838343
1.3425600000000002,-69.82961391357435
1.34268,-69.79847320160704
1.3428,-69.77547912405856
1.3429200000000001,-69.76305645756302
1.34304,-69.73634340878013
1.3431600000000001,-69.70190590591751
1.34328,-69.67514862301172
1.3434000000000001,-69.64895905529733
1.34352,-69.61694310465712
1.3436400000000002,-69.60996834265791
1.34376,-69.5715546467892
1.3438800000000002,-69.55366029121647
1.344,-69.5216872622169
1.3441200000000002,-69.50207560542941
1.34424,-69.46610636050363
1.3443600000000002,-69.44184078149827
1.3444800000000001,-69.40982516458615
1.3446000000000002,-69.38272894707693
1.3447200000000001,-69.3879328594789
1.34484,-69.36276618491311
1.34496,-69.34567010499616
1.34508,-69.31944459360318
1.3452,-69.29731078702493
1.34532,-69.27073176949843
1.34544,-69.26337586345056
1.34556,-69.22856243116127
1.34568,-69.22838165794337
1.3457999999999999,-69.19620547546526
1.34592,-69.17859877092674
1.34604,-69.16953362169176
1.34616,-69.15155431726357
1.34628,-69.13911674181365
1.3464,-69.11073803772062
1.34652,-69.09085583347104
1.34664,-69.07616684141551
1.34676,-69.05205909101865
1.34688,-69.03075761352409
1.347,-69.0183421323303
1.34712,-69.00839790331854
1.34724,-68.98803634150427
1.3473600000000001,-68.9699410984046
1.34748,-68.9718760032488
1.3476000000000001,-68.96218458133926
1.34772,-68.94307531272922
1.3478400000000001,-68.93610253265975
1.34796,-68.92289717452125
1.3480800000000002,-68.913888203198
1.3482,-68.9017853724031
1.3483200000000002,-68.88270285356627
1.34844,-68.86272586769743
1.3485600000000002,-68.86490203238652
1.34868,-68.8422007928757
1.3488,-68.84109712254227
1.3489200000000001,-68.82789473824404
1.34904,-68.80579181481619
1.3491600000000001,-68.79487974930747
1.34928,-68.79246636217394
1.3494000000000002,-68.77409201935981
1.34952,-68.78619837086539
1.3496400000000002,-68.78053611950257
1.34976,-68.75664003561106
1.3498800000000002,-68.76033185506442
1.35,-68.74697524304801
1.3501200000000002,-68.74239277432052
1.35024,-68.7313545270642
1.3503600000000002,-68.73480676552347
1.3504800000000001,-68.72971954955338
1.3506000000000002,-68.71719730145365
1.35072,-68.70878652183389
1.35084,-68.71426301338785
1.35096,-68.70897920311135
1.35108,-68.71369929209871
1.3512,-68.69647911090107
1.35132,-68.69560376034615
1.35144,-68.6937960392961
1.35156,-68.68813992959376
1.35168,-68.69287948279
1.3518,-68.67377051523363
1.35192,-68.67677494968771
1.35204,-68.67736544928592
1.35216,-68.67115794073857
1.35228,-68.68081899668846
1.3524,-68.68058621569135
1.35252,-68.69437541498766
1.35264,-68.69307588202942
1.35276,-68.68267423532356
1.35288,-68.69224471259201
1.353,-68.68345671356136
1.35312,-68.68631960314337
1.35324,-68.69258275971926
1.3533600000000001,-68.69792683399851
1.35348,-68.69185144244746
1.3536000000000001,-68.7058059874355
1.35372,-68.69647060482409
1.3538400000000002,-68.70291230567754
1.35396,-68.71021183379095
1.3540800000000002,-68.71864737097147
1.3542,-68.73151757652703
1.3543200000000002,-68.73236725600309
1.35444,-68.75556767060246
1.3545600000000002,-68.7424506256157
1.35468,-68.75584064504778
1.3548,-68.75872206057349
1.3549200000000001,-68.76765706332958
1.35504,-68.77611290259664
1.3551600000000001,-68.77660217498304
1.35528,-68.79418476038218
1.3554000000000002,-68.78417143130443
1.35552,-68.81379044553411
1.3556400000000002,-68.80349543103947
1.35576,-68.81548862301402
1.3558800000000002,-68.82635241646204
1.356,-68.82778395902093
1.3561200000000002,-68.84104104912363
1.3562400000000001,-68.85271863499496
1.3563600000000002,-68.85878878638437
1.35648,-68.87129233921974
1.3566,-68.87767525045989
1.35672,-68.88154039784095
1.35684,-68.90006358065736
1.35696,-68.908854537303
1.35708,-68.92896133761897
1.3572,-68.93207791463861
1.35732,-68.9440140095064
1.35744,-68.94571009279673
1.35756,-68.9536752518227
1.35768,-68.97550376040894
1.3578,-68.98761900795613
1.35792,-69.00251191353837
1.35804,-69.01963002476407
1.35816,-69.03195795451083
1.35828,-69.03934347285512
1.3584,-69.05987256076648
1.35852,-69.07954932948884
1.35864,-69.09613436338991
1.35876,-69.11390970701663
1.35888,-69.11365078881022
1.359,-69.13769792150752
1.35912,-69.15632451379946
1.35924,-69.1734050999336
1.3593600000000001,-69.19452830539684
1.35948,-69.20675488057496
1.3596000000000001,-69.21645680583363
1.35972,-69.22244782801869
1.3598400000000002,-69.24790767968449
1.35996,-69.26065297433368
1.3600800000000002,-69.29852076178132
1.3602,-69.3095718473978
1.3603200000000002,-69.32581900611684
1.36044,-69.33992910978279
1.3605600000000002,-69.35732449691294
